tifinagh,latin,arabe,recorded,default_audio
ⴳ ⵓⵣⴰⵍ ⴷⴰ ⵉⵃⵔⵔⵉ ⵜⴰⵡⴰⵍⴰ ⵙ ⵓⵎⵙⵓ ⴰⴼⴰⴷ ⴰⴷ ⵙⵓⵏ ⵉⵎⵓⴷⵔⵏ.,tmz_sentence_1491,,false,common_voice_zgh_40146487.mp3
ⵉⵙ ⵜⵀⵢⵢⵉⵜ?,tmz_sentence_1492,,false,common_voice_zgh_40146494.mp3
ⵔⴰⴷ ⵏⵙⴽⵔ ⵢⴰⵜ ⵜⵎⵖⵔⴰ ⵖ ⵢⵉⴹ ⴰⴷ.,tmz_sentence_1493,,false,common_voice_zgh_40150692.mp3
ⵉⵙ ⵔⴰⴷ ⵙⵓⵍ ⵜⵖⴰⵎⴰⵜ ⴳ ⵜⴳⵎⵎⵉ ⵉⴳ ⵉⵍⵍⴰ ⵓⵏⵥⴰⵕ ⴰⵣⴽⴽⴰ?,tmz_sentence_1494,,false,common_voice_zgh_40150693.mp3
ⵏⵏⵓⵔⵣⵖ ⴰⴷ ⵙⵓⵍ ⵓⵔ ⵉⵙⴱⵉⴷⴷⴰⴷ ⵜⵓⵎ ⵜⵉⵀⵉⵔⵉⵜ ⵏⵏⵙ ⵎⵏⵉⴷ ⵏ ⵜⴰⴷⴷⴰⵔⵜ ⵉⵏⵓ.,tmz_sentence_1495,,false,common_voice_zgh_40150695.mp3
ⵎⴰⴷ ⵏⵏ ⵣⴰ ⵖⵉⵏⵏ ⵓⴼⵉⵖ ⴷ ⵜⵣⵣⵡⴰ ⴽⵙⴰⵏⵜ.,tmz_sentence_1496,,false,common_voice_zgh_40150698.mp3
ⵣⴳⵍⵖ ⵃⴰⵇⵇⴰⵏ.,tmz_sentence_1497,,false,common_voice_zgh_40150700.mp3
ⵉⵜⵜⵔ ⵙⴰⵎⵉ ⵓⵍⵓⴼ ⴳ ⵍⵇⴰⵀⵉⵔⴰ.,tmz_sentence_1498,,false,common_voice_zgh_40150702.mp3
ⵉⵇⵇⴰⵏ ⴽ ⵉⴷ ⴰⴷ ⴱⴰⵀⵔⴰ ⵓⵔ ⵜⴽⵎⵎⵉⴷ.,tmz_sentence_1499,,false,common_voice_zgh_40150704.mp3
ⵉⵥⴹⴰⵕ ⵜⵓⵎ ⴰⴷ ⴰⴽ ⵉⵎⵍ.,tmz_sentence_1500,,false,common_voice_zgh_40150705.mp3
ⴰⴷ ⵓⵔ ⵜⴰⵎⵏⵜ ⴰⴹⵉⵍ ⴰⵔ ⴷ ⵉⵏⵡⵓ,tmz_sentence_1501,,false,common_voice_zgh_40150707.mp3
ⵉⵏⵚⴰⵕⵕⴰⴼ ⵜⵓⵎ ⵓⵔ ⵜⴰ ⴷ ⵉⵍⵓⵍ ⵎⴻⵎⵎⵉⵙ.,tmz_sentence_1502,,false,common_voice_zgh_40156135.mp3
ⵜⵜⵓⵏ ⵎⵎⴰⵜⵙⵏ.,tmz_sentence_1503,,false,common_voice_zgh_40156137.mp3
ⵏⴽⴽ ⵔⵉⵖ ⴰⴷ ⴷⴷⵓⵖ ⵙ ⴼⴰⵙ.,tmz_sentence_1504,,false,common_voice_zgh_40156169.mp3
ⵉⵙ ⴷ ⵏⵜⵜⵏⵜⵉ ⴰⴷ ⴰⵙⵏⵜ ⵉⵏⵏⴰⵏ ⵢⴰⵀ?,tmz_sentence_1505,,false,common_voice_zgh_40156170.mp3
"ⴰⵙⵉⵏⴰⴳ, ⵜⵉⵏⵎⵍ, ⴰⵎⵎⴰⵙ ⴰⵙⴳⵏⴰⴼ",tmz_sentence_1506,,false,common_voice_zgh_40156245.mp3
ⵎⵍ ⴰⴱⵔⵉⴷ ⵙⴳ ⵜⵡⵔⵉⵔⵜ ⴰⵔ ⵉⵎⵉ ⵏ ⵉⵖⵔⵎ.,tmz_sentence_1507,,false,common_voice_zgh_40156805.mp3
ⴰⵔ ⵜⵜⵙⵍⵍⴰ ⵉ ⵡⴰⵡⴰⵍ ⵍⵍⵉ ⴽ ⵉⵙⵙⴰⵍⵍⴰⵏ ⵓⵔ ⴷ ⵡⴰⵍⵍⵉ ⴽ ⵉⵙⴹⵚⴰⵏ.,tmz_sentence_1508,,false,common_voice_zgh_40156811.mp3
ⵎⴰⵜⵜⴰ ⵡⴰⴷ ⵉⵜⵜⵏⵇⵇⴰⵔⵏ?,tmz_sentence_1509,,false,common_voice_zgh_40156823.mp3
ⴽⴰⴷⴰ ⵡⴰⴽⴰⴷⴰ ⵏ ⵉⵎⴰⵛⵛⵉⵡⵏ ⵉⵙⴳⴳⴰⵏⵏ ⴰⴷ ⵉⵃⴹⴰⵏ ⴳ ⴷⴷⵓ ⵜⵉⵙⵉ.,tmz_sentence_1510,,false,common_voice_zgh_40156826.mp3
ⵎⴰ ⴷⵉⵏⵏ ⵜⵉⵙⵖⵓⵏⵉⵏ ⵜⵉⵏⴳⵍⵉⵣⵉⵢⵉⵏ ⴷⵉ ⵜⵙⴷⵍⵉⵙⵜ ⴰ?,tmz_sentence_1511,,false,common_voice_zgh_40156835.mp3
ⵢⴰⵖ ⵉⵢⵉ ⵍⴰⵥ.,tmz_sentence_1512,,false,common_voice_zgh_40160596.mp3
ⵉⵙ ⵏⵉⵜ ⵜⵖⵥⴰⵏⵜ!,tmz_sentence_1513,,false,common_voice_zgh_40160599.mp3
ⵉⵖⵉⵢ ⵙⴰⵎⵉ ⴰⴷ ⵉⵎⵓⵔⵙ.,tmz_sentence_1514,,false,common_voice_zgh_40160600.mp3
ⵉⵔⵡⵉ ⴰⵙⵏ ⵜⵏⵜ.,tmz_sentence_1515,,false,common_voice_zgh_40160606.mp3
ⵎⴰⵟⵍⵖ ⵏⵏ ⴼ ⵜⵉⵔⵎⵜ.,tmz_sentence_1516,,false,common_voice_zgh_40160607.mp3
ⵔⴰⴷ ⴰⵙⵏⵜ ⴰⵡⵙⵖ.,tmz_sentence_1517,,false,common_voice_zgh_40160610.mp3
ⴽⴽⵙ ⴷ ⴰⵡⴰⵍ ⴳ ⵏⵏ ⴰⵡⴰⵍ ⴰⵢⵍⵍⵉⵖ ⵏⵛⴰⴱⴱⴰⴽⵏ.,tmz_sentence_1518,,false,common_voice_zgh_40160628.mp3
ⵍⴰ ⵉⵜⵜⴻⵜⵜ ⵓⵇⵊⵓⵏ ⵓⵜⵜⵛⵉ ⵏⵏⵙ.,tmz_sentence_1519,,false,common_voice_zgh_40160642.mp3
ⵜⵙⵙⵏ ⵏⵉⵜ ⵎⴰⵔⵉ ⵎⴰⴷ ⴼⵍⵍⴰⵙ ⵉⵍⵍⴰⵏ ⴰⴷ ⵜ ⵜⵙⴽⵔ.,tmz_sentence_1520,,false,common_voice_zgh_40160643.mp3
ⵉⵍⵍⴰ ⵏⵏ ⵙⴰⵎⵉ ⴳ ⵜⵙⵎⵓⵏⵉ ⵏ ⵜⵡⵓⵔⵉⵡⵉⵏ.,tmz_sentence_1521,,false,common_voice_zgh_40160688.mp3
ⵉⵙⵍⵉ ⵙⴰⵎⵉ.,tmz_sentence_1522,,false,common_voice_zgh_40160689.mp3
ⵓⵔ ⵜ ⵜⴽⵜⵓⵜ?,tmz_sentence_1523,,false,common_voice_zgh_40160691.mp3
ⵜⴰⵡⵓⵔⵉ ⵜⴻⵜⵜⵢⵓⵙⴽⴰⵔ ⵢⴰⴷⵍⵍⵉ ⵓⵔ ⴷ ⵖⵉⵍⴰ.,tmz_sentence_1524,,false,common_voice_zgh_40160693.mp3
ⵓⵔ ⴷⴰ ⵙⵓⵍ ⵉⵜⵜⵉⵔⵉⵔ ⵜⵓⵎ.,tmz_sentence_1525,,false,common_voice_zgh_40160711.mp3
"ⵓⵔ ⴰⴷ ⴰⵖ ⴷ ⴱⴰⵀⵔⴰ ⵢⴰⵖ, ⵢⴰⴽ?",tmz_sentence_1526,,false,common_voice_zgh_40160712.mp3
ⵜⴱⵉⴷⴷⵜ ⴳ ⵓⴱⵔⵉⴷ ⵉⵏⵓ.,tmz_sentence_1527,,false,common_voice_zgh_40160714.mp3
ⴰⵎⴷⴷⴰⴽⴽⵯⵍ ⵉⵏⵓ ⴰⴷ ⵉⵣⴷⵖⵏ ⴳ ⵜⴳⵎⵎⵉ ⴰⵏⵏ.,tmz_sentence_1528,,false,common_voice_zgh_40164372.mp3
ⴰⵙ ⴷ ⵙ ⵜⵖⴰⵡⵍⴰ.,tmz_sentence_1529,,false,common_voice_zgh_40164399.mp3
ⵜⵎⵎⵓⵜ ⵜⵙⵍⵎⵜ ⵏ ⵎⵉⵏⴰⴷ.,tmz_sentence_1530,,false,common_voice_zgh_40164401.mp3
ⴰⵙⴰⴹⴰⴼ ⴰⵏⴰⵎⵓⵔ ⵏ ⵜⴳⵎⵉ ⵜⴰⵏⴼⴳⴰⵏⵜ.,tmz_sentence_1531,,false,common_voice_zgh_40164405.mp3
ⵜⵓⵎ ⵉⵃⴹⴰ ⵎⴰⵛⵛ ⵥⵕⵉⵖ ⵜ.,tmz_sentence_1532,,false,common_voice_zgh_40164406.mp3
ⵔⵖⴰⵏⵜ ⵜⴰⵏⴼⵓⵔⵉⵏ ⵏⵏⵙ.,tmz_sentence_1533,,false,common_voice_zgh_40164408.mp3
ⵉⴹⵉ ⴷ ⴼⴰⴹⵉⵍ ⴰⵢⴷⵉ.,tmz_sentence_1534,,false,common_voice_zgh_40164411.mp3
ⵓⵔ ⵉⵍⵍⵉ ⵎⴰⴷ ⴰⴽ ⵉⵏⵏⴰⵏ ⴰⵡⵙ ⵉⵢⵉ.,tmz_sentence_1535,,false,common_voice_zgh_40165505.mp3
"ⴰⵥⵔⵡⴰⵍ: ⵓⵔ ⴷⵉⴳⵙ ⴰⵡⴷ ⵢⴰⵜ ⵜⵎⵓⴽⵔⵉⵙⵜ, ⴰ ⵅⴰⵍⵜⵉ.",tmz_sentence_1536,,false,common_voice_zgh_40165591.mp3
"ⴰⵃⵃ, ⴰ ⵡⴰⵔ ⴰⴼⵓⴷ!",tmz_sentence_1537,,false,common_voice_zgh_40165593.mp3
ⵜⴰⵙⵏⴱⴹⴰⵢⵜ ⵜⴰⵏⴰⴼⵍⵍⴰⵜ.,tmz_sentence_1538,,false,common_voice_zgh_40165616.mp3
ⵓⵔ ⵜⴳⵉⵜ ⵢⴰⵜ.,tmz_sentence_1539,,false,common_voice_zgh_40165618.mp3
ⴰⵎⵙⵜⴳⴳⴰⵔ ⵏ ⵜⵖⵓⵔⵉⵡⵉⵏ.,tmz_sentence_1540,,false,common_voice_zgh_40167940.mp3
ⵉⵍⴰ ⴽⵕⴰⴹ ⵡⴰⵣⵣⴰⵏⵏ.,tmz_sentence_1541,,false,common_voice_zgh_40167943.mp3
ⵓⵛⵉⵖ ⴰⵙⵏ ⵜⵏ.,tmz_sentence_1542,,false,common_voice_zgh_40167944.mp3
"ⵉⴳ ⵜⵔⵉⴷ ⵜⵉⴷⵜ, ⵓⵔ ⵉⵥⴹⴰⵕ ⵉ ⵜⵡⵓⵔⵉ.",tmz_sentence_1543,,false,common_voice_zgh_40167945.mp3
ⵜⵓⵜⵎⵜ ⵜ?,tmz_sentence_1544,,false,common_voice_zgh_40167946.mp3
ⵉⵔⵡⴰⵙ ⵉⵙ ⵓⵙⵔⵖ ⴰⴷ ⴳⵏⵖ.,tmz_sentence_1545,,false,common_voice_zgh_40167968.mp3
ⴰⵏⵎⵀⴰⵍ ⵏ ⵓⴱⵔⵙⵉⵔⴰ.,tmz_sentence_1546,,false,common_voice_zgh_40167973.mp3
ⵣⵓⵏ ⴷ ⵜⵉⵍⵍⵉ ⴷ ⵉⵜⵜⴰⴳⵯⵎⵏ ⵙ ⵡⴰⵍⵍⵓⵏ.,tmz_sentence_1547,,false,common_voice_zgh_40167974.mp3
ⵙⵍⵍⴰⵎⵜ ⴰ ⵉⵙⵜ ⵎⴰⵙⵙⴰ.,tmz_sentence_1548,,false,common_voice_zgh_40167994.mp3
ⵉⵔⵡⴰⵙ ⵉⵙ ⵏⵉⵜ ⵜⵥⵕⴰ ⴰⵙⵔⴷⵓⵏ ⵍⵍⵉ?,tmz_sentence_1549,,false,common_voice_zgh_40168003.mp3
ⵉⵃⵍⴰ.,tmz_sentence_1550,,false,common_voice_zgh_40168005.mp3
"ⵜⵅⵙ ⴰⴷ ⵜⴳⴳ ⴰⵎⵏⵏⵉ, ⵎⴰⵛⴰ ⵓⵔ ⵜⵣⵎⵉⵔ ⵛⴰ.",tmz_sentence_1551,,false,common_voice_zgh_40168025.mp3
ⴰⵔ ⵉⵜⵜⴰⵡⵙ ⵙⴰⵎⵡⵉⵍ ⵉ ⵡⴰⵏⵏⴰ ⴽⴰ ⴷⵉⴳⵙ ⵉⵜⵜⵔⵏ ⵜⵉⵡⵉⵙⵉ.,tmz_sentence_1552,,false,common_voice_zgh_40168042.mp3
ⴰⵔ ⵜⵜⵍⵍⵉⵖ ⴳ ⵓⴳⴰⴷⴰⵣ ⵏ ⵉⵙⵍⵎⴰⵏ ⵙ ⵓⴱⴰⵍⴰⵍ.,tmz_sentence_1553,,false,common_voice_zgh_40168045.mp3
ⵎⴰ ⵉⵎⵎⵓⵜⵏ?,tmz_sentence_1554,,false,common_voice_zgh_40170602.mp3
ⵓⵔ ⵖⵔⵉ ⵛⴰ ⵡⴰⵏⵙⴰ.,tmz_sentence_1555,,false,common_voice_zgh_40173332.mp3
"ⵜⵓⵔⴰⵔⵜ ⴳⵉⵙ ⴽⵕⴰⴹ ⵉⵙⵡⵉⵔⵏ: ⴰⵎⵔⵅⵓ, ⴰⵎⵊⴰⵀⴷⵉ, ⴰⵎⵛⵇⵓ.",tmz_sentence_1556,,false,common_voice_zgh_40173333.mp3
ⴼⴽⵉⵖ ⴰⵙ ⴰⵜⵉⴳ ⵏⵏⵙ ⵉ ⵓⵎⴰⵣⵣⴰⵍ.,tmz_sentence_1557,,false,common_voice_zgh_40173340.mp3
ⴰⵔ ⵉⵙⵙⵓⴷⵓⵎ ⵣⵉⵔⵉ ⵔⵉⵎⴰ.,tmz_sentence_1558,,false,common_voice_zgh_40173364.mp3
ⵔⴰⴷ ⵖⴰⵎⴰⵖ ⴳ ⵜⴰⴷⴷⴰⵔⵜ ⵎⵇⵇⴰⵔ ⵜⵏⵥⵕ ⴰⵣⴽⴽⴰ.,tmz_sentence_1559,,false,common_voice_zgh_40173374.mp3
ⵏⵏⵉⵖ ⴰⵙ ⴽⵜⴰⵔ ⵉⵢⵉ ⴷ ⴰⴱⵓⵇⵇⴰⵍ ⵙ ⵡⴰⵎⴰⵏ ⵉⴳ ⵉⵢⵉ ⴷ ⴳⵉⵙ ⵉⵥⵕⴰⵏ!,tmz_sentence_1560,,false,common_voice_zgh_40173383.mp3
ⵎⴰⵏⵏⴰⴷ ⴷⴰⵔⵙ ⵢⴰⵏ ⵓⵍⵎⵓⵇⵇⴰⵔ.,tmz_sentence_1561,,false,common_voice_zgh_40173390.mp3
ⵉⴳⴰ ⵎⴻⵎⵎⵉⵙ ⵉⵊⵊ ⵏ ⵓⵏⵇⵇⴰⵟ ⵏ ⵓⴱⵢⴰⵏⵓ ⵉⵜⵜⵡⴰⵙⵙⵏⵏ.,tmz_sentence_1562,,false,common_voice_zgh_40173444.mp3
ⵍⵉⵖ ⵛⴰ ⵏ ⵉⵎⴷⴷⵓⴽⴽⴰⵍ ⴳ ⴱⵓⵙⵜⵏ.,tmz_sentence_1563,,false,common_voice_zgh_40173445.mp3
ⴰⵔ ⵜⵜⴰⵏⵏⴰⵢⵖ ⴰⵎⵣⵔⴰⵡ ⵉⴼⵓⵍⴽⵉⵏ.,tmz_sentence_1564,,false,common_voice_zgh_40173447.mp3
ⵓⵔ ⵊⵊⵓ ⵉⵍⴽⵉ ⵜⵓⵎ ⵙ ⵡⴰⵍⵓ ⴰⵔ ⵖⵉⵍⴰⴷ.,tmz_sentence_1565,,false,common_voice_zgh_40175358.mp3
ⴰⴼⵓⵍⵍⵓⵙ ⵏⴳⵔ ⵜⴳⵯⵎⵎⴰ ⵓⵔ ⵉⵔⵉ ⵎⴰⵏⵉ,tmz_sentence_1566,,false,common_voice_zgh_40175398.mp3
ⵉⵍⵍⴰ ⵖⵔⵏⵖ ⵉⵊⵊ ⵏ ⵓⵙⵍⵎⴰⴷ ⴰⵎⴰⵢⵏⵓ.,tmz_sentence_1567,,false,common_voice_zgh_40175399.mp3
ⵔⴰⴷ ⴷⴷⵓⵖ ⵙ ⵜⵎⴰⵣⵉⵔⵜ ⵉⵎⴰⵍ.,tmz_sentence_1568,,false,common_voice_zgh_40175401.mp3
ⵉⵙ ⵜⵥⵕⵉⴷ ⵓⴷⵎ ⵏ ⵡⴰⵍⵍⵉ ⴷ ⵉⵍⵓⵃⵏ?,tmz_sentence_1569,,false,common_voice_zgh_40175422.mp3
ⴰⵛⴽⴰⵎⵜ ⴷ ⵙ ⵖⵉⴷ ⵉⵏⵏⴰ ⴳ ⵏⵏ ⵜⵍⵍⴰⵎⵜ.,tmz_sentence_1570,,false,common_voice_zgh_40180037.mp3
ⵙⵃⵙⵙⵖ ⵉ ⴽⴰ ⵍⴰ ⵉⵜⵜⵓⵙⵓ.,tmz_sentence_1571,,false,common_voice_zgh_40180040.mp3
ⵎⴰⵖⴼ ⵜⴳⴳⵉⴷ ⵓⵢⵏⵏⴰ?,tmz_sentence_1572,,false,common_voice_zgh_40180041.mp3
ⵉⵙ ⴷⴰⵔⴽ ⴽⵔⴰ ⵏ ⵓⵎⵓⴽⵔⵉⵙ ⴳ ⵎⴰⵢⴰⵏⵏ.,tmz_sentence_1573,,false,common_voice_zgh_40180047.mp3
ⵉⵙⵙⵉⵔⴷ ⵜⵓⵎ ⵉ ⵓⴱⵍⵀⴰⵡ ⵏⵏⵙ.,tmz_sentence_1574,,false,common_voice_zgh_40180048.mp3
ⴰⵔ ⵓⴽⴰⵏ ⵉⵜⵜⵃⵉⵢⵢⴰⵍ ⵉⵅⴼ ⵏⵏⵙ ⵉ ⵢⵉⵔⵉⵎ.,tmz_sentence_1575,,false,common_voice_zgh_40180049.mp3
ⵎⴰⵟⵍⵖ.,tmz_sentence_1576,,false,common_voice_zgh_40180052.mp3
ⵜⵉⵢⵜⵉ ⵏ ⵡⵓⵍ.,tmz_sentence_1577,,false,common_voice_zgh_40180056.mp3
ⵉⵙ ⵜⵏⵖⵉⴷ ⵎⴰⵔⵉ?,tmz_sentence_1578,,false,common_voice_zgh_40180057.mp3
ⵖⵉⴽⴽⴰⴷ ⵔⴰⴷ ⴼⵜⵓⵖ.,tmz_sentence_1579,,false,common_voice_zgh_40180060.mp3
ⵉⵡⵔⵔⵖ ⵡⵓⴷⵎ ⵏ ⵙⴰⵎⵉ.,tmz_sentence_1580,,false,common_voice_zgh_40180064.mp3
ⴳ!,tmz_sentence_1581,,false,common_voice_zgh_40180071.mp3
ⵉⵙ ⴽ ⵜⵙⵙⵓⵙⵎ?,tmz_sentence_1582,,false,common_voice_zgh_40180072.mp3
ⵙⴰⵡⵍⵖ ⵓⴽⴰⵏ ⵙⵉⵏ ⴰⵙⵙⴼⴰⵏⵏ.,tmz_sentence_1583,,false,common_voice_zgh_40180076.mp3
ⵕⵥⵎ ⴰ ⵜⵓⵎ ⵜⵉⴱⵔⵔⵉⵏⵜ ⵏ ⵓⵏⵡⴰⵍ.,tmz_sentence_1584,,false,common_voice_zgh_40180089.mp3
ⵉⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⵉⵍⵎⵎⴰ ⵉⴳⴰ ⴰⵣⵣⴰⵏ ⴷⴰⵔ ⵍⵍⴰⵏ ⵎⵔⴰⵡ ⵉⵙⴳⴳⵯⴰⵙⵏ.,tmz_sentence_1585,,false,common_voice_zgh_40180090.mp3
ⵇⵇⵉⵎ ⴷⴳ ⵜⴳⵎⵎⵉ ⵏⵏⵎ.,tmz_sentence_1586,,false,common_voice_zgh_40180102.mp3
"ⵉⵜⵛⴰ ⴽⵔⴰ ⵉⴱⴰⵡⵏ, ⴱⵣⴳⵏ ⴳ ⴽⵔⴰ",tmz_sentence_1587,,false,common_voice_zgh_40182664.mp3
ⴰⵏⴽⴽⵓⵍ.,tmz_sentence_1588,,false,common_voice_zgh_40182665.mp3
ⵉⴼⵓⴽⴽ ⴰⴷ ⵍⵙⵖ ⵉⵊⵡⴰⵢⵏ ⵉⵏⵓ.,tmz_sentence_1589,,false,common_voice_zgh_40182679.mp3
"ⵓⵔ ⵔⵉⵖ ⴰⵡⴷ ⵢⴰⵏ ⴰⴷ ⵉⵙⵙⵏ ⵎⴰⵙ ⴰⵔ ⵜⵜⴰⵔⵓⵖ, ⵙ ⵍⴰⵡⴰⵏ ⴰⴽⴽⵯ ⵙⴰⵎⵉ.",tmz_sentence_1590,,false,common_voice_zgh_40182680.mp3
ⵍⵓⵥⵖ!,tmz_sentence_1591,,false,common_voice_zgh_40252320.mp3
ⵎⵏⵏⴰⵡ ⵉⴷ ⵀⵔⵉⵎⴰ ⴰⵢⴷ ⵉⵍⵍⴰⵏ ⴷⴳ ⵢⵉⴼⵔⵉ ⴰ?,tmz_sentence_1592,,false,common_voice_zgh_40252333.mp3
ⵎⴰ ⵜⵡⴰⵍⵉⴷ ⵓⴷⵎ ⵏ ⵡⵏⵏⵉ ⴷ ⵉⵍⵓⵃⵏ.,tmz_sentence_1593,,false,common_voice_zgh_40368143.mp3
ⵓⵔ ⵖⵓⵔⵉ ⴽⴰ ⵏ ⵡⴰⵏⵙⴰ.,tmz_sentence_1594,,false,common_voice_zgh_40368144.mp3
ⵓⵔ ⵍⵉⵖ ⴱⵓ ⵡⴰⵏⵙⴰ.,tmz_sentence_1595,,false,common_voice_zgh_40368145.mp3
ⴰⵢⵢⵓⵣ!,tmz_sentence_1596,,false,common_voice_zgh_40368147.mp3
ⴰⵔ ⴱⴰⵀⵔⴰ ⵏⵙⵙⴰ ⵜⵓⴳⵜ ⵏ ⵡⴰⵎⴰⵏ ⴽⵔⴰⵢⴳⴰⵜ ⴰⵙⵙ.,tmz_sentence_1597,,false,common_voice_zgh_40368151.mp3
ⵉⴱⴱⵉ ⴳⵉⴳⵉ ⵡⴰⴱⵉⴱⴰ ⵖ ⵉⴳⵓⵥⵥⴰⵏ.,tmz_sentence_1598,,false,common_voice_zgh_40368163.mp3
ⵡⴰⵀ! ⵙ ⵎⴰⵏⵉⴽ ⵣⴰ?,tmz_sentence_1599,,false,common_voice_zgh_40368164.mp3
ⵉⵙ ⴰⵔ ⴽⴰ ⵙⵎⵓⵇⵇⵓⵍⵖ.,tmz_sentence_1600,,false,common_voice_zgh_40368165.mp3
ⴷⴰⴼⵉⴷ ⵉⴼⵓⵍⴽⵉ.,tmz_sentence_1601,,false,common_voice_zgh_40368166.mp3
ⵜⵍⵍⴰ ⴷⵉⴳⵙ ⴰⵡⴷ ⵢⴰⵜ ⵜⴱⵉⴱⵍⵢⵓⵜⵉⴽⵜ.,tmz_sentence_1602,,false,common_voice_zgh_40368167.mp3
ⵀⴰⵜⵉ ⴰⵔ ⵜⵙⵙⴰⴷ ⵜⵓⴳⵜ ⵏ ⵜⵖⵍⵓⵙⵜ.,tmz_sentence_1603,,false,common_voice_zgh_40368168.mp3
ⵉⴷⴷⴰ ⵙⴰⵎⵉ ⴰⴷ ⴷ ⵢⴰⵡⵉ ⴰⵎⴰⵏ ⵉ ⵍⴰⵢⵍⴰ.,tmz_sentence_1604,,false,common_voice_zgh_40368172.mp3
ⵡⴰⵡ ⵉⵙⵙⴽⴼⴰ ⵙⴰⵎⵉ.,tmz_sentence_1605,,false,common_voice_zgh_40370774.mp3
ⴳⵔ ⵜⵉⵏⵛⵜ ⴷ ⵜⴰⵖⵎⴰ ⴰ ⴳ ⵉⵍⵍⴰ ⵎⴰⵜⵛⴰ ⵉ ⵓⵔⴳⴰⵣ,tmz_sentence_1606,,false,common_voice_zgh_40370777.mp3
ⵉⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⵙⴰⵎⵉ ⵉⵔⴰ ⴰⴷ ⵉⴳ ⴰⵎⴷⴷⴰⴽⴽⵯⵍ ⵏ ⴼⴰⵔⵉⴷ.,tmz_sentence_1607,,false,common_voice_zgh_40377985.mp3
ⵜⵙⵙⵏⵜⵎ ⴰⴽⴽⵯ ⵉⵡⴷⴰⵏ.,tmz_sentence_1608,,false,common_voice_zgh_40377986.mp3
ⵏⵉⵡⴹ ⵖⵔ ⵜⴳⵓⵏⵙⴰ.,tmz_sentence_1609,,false,common_voice_zgh_40378067.mp3
ⴰⵔ ⴱⴷⴷⴰ ⵜⵜⵓⵔⴰⵔⵖ ⵜⵜⵉⵏⵉⵙ ⵢⴰⵍ ⴰⵙⵙ.,tmz_sentence_1610,,false,common_voice_zgh_40378069.mp3
ⴰⴷ ⵜⵉⵣⵡⵉⵔⵎ ⵙ ⵍⴼⵍⴰⵢ.,tmz_sentence_1611,,false,common_voice_zgh_40378076.mp3
ⵢⵓⵡⵉ ⵕⴱⴱⵉ ⵙⴰⵎⵉ ⴳ ⵢⵉⴹ ⴰ.,tmz_sentence_1612,,false,common_voice_zgh_40378246.mp3
ⵜⴰⵙⵍⵎⴰⴷⵜ ⵏ ⵜⵎⴰⵣⵉⵖⵜ ⴰⴷ ⴳⵉⵖ.,tmz_sentence_1613,,false,common_voice_zgh_40378247.mp3
ⴰⵣⵓⵍ ⴰ ⵉⵏⵍⵎⴰⴷⵏ ⵉⵏⵓ.,tmz_sentence_1614,,false,common_voice_zgh_40378249.mp3
ⵔⴰⴷ ⴽⵯⵏⵜ ⵉⴷ ⴰⵡⵉⵏⵜ?,tmz_sentence_1615,,false,common_voice_zgh_40378250.mp3
"ⵓⵎⵉ ⵜⵓⵖⴰ ⵃⵎⴰⴷ ⴷ ⴰⵎⵥⵥⵢⴰⵏ, ⵉⵣⵎⵔ ⴰⴷ ⵢⴰⵇⵇⵍⴰⵢ ⵙ ⵡⴰⴷⴷⴰⴳⵏ ⴰⵜⵜⵓⵢⵏⵉⵏ.",tmz_sentence_1616,,false,common_voice_zgh_40378252.mp3
ⵜⵓⵎ ⵉⵅⵙ ⴰⴷ ⴽⵯⵏⵜ ⵉⵙⵏⵉⵎⵎⵔ.,tmz_sentence_1617,,false,common_voice_zgh_40378253.mp3
ⵉⵡⵉⵏ ⵍⴰⵢⵍⴰ ⵙ ⵓⵙⴳⵏⴰⴼ ⴳ ⵍⵇⴰⵀⵉⵔⴰ ⴰⴷ ⵜⴻⵜⵜⴳⵏⴼⴰ.,tmz_sentence_1618,,false,common_voice_zgh_40378254.mp3
ⴰⵔ ⴱⴰⵀⵔⴰ ⵉⵙⵙⵓⴳⵓⵜ ⵙⴰⵎⵉ ⴽⵔⴰ ⵏ ⵜⵉⴽⴽⴰⵍ.,tmz_sentence_1619,,false,common_voice_zgh_40378256.mp3
ⵍⴰ ⵉⵜⵜⵓⵔⴰⵔ ⴰⴽⴷ ⵓⴱⵍⵀⴰⵡ ⵏⵏⵙ.,tmz_sentence_1620,,false,common_voice_zgh_40378257.mp3
ⵀⴰ ⵏⵏ ⵜⵉⵀⵉⵔⵉⵜ ⵏⵏⵙ.,tmz_sentence_1621,,false,common_voice_zgh_40378259.mp3
ⵉⵍⵍⴰ ⴼ ⵓⵎⴰⴹⴰⵍ ⴰⴷ ⵉⴽⴽ ⵜⴰⵎⴰ ⵏ ⵓⴽⵕⴰⵏⵢⴰ.,tmz_sentence_1622,,false,common_voice_zgh_40378267.mp3
ⴽⵔⴰⵢⴳⴰⵜ ⴰⵙⵙ ⴰⵔ ⵉⵜⵜⵛⵓⵛⵓⴼ.,tmz_sentence_1623,,false,common_voice_zgh_40378268.mp3
